optimal_epoch,batch_size,learning_rate,opt_loss,opt_val_acc,opt_acc
78.33333333333333,128,0.000745905025041267,0.05681033805012703,98.88655532219889,99.10657732439913
43.333333333333336,512,0.005432971710145755,0.0930390680829684,98.74320765409874,98.92322565589893
48.66666666666667,512,0.00826227465609122,0.11303835113843283,98.70653732039871,98.8032136546988
50.33333333333333,256,0.008806362710083497,0.17922258128722507,98.50318365169849,98.65986598659867
45.0,128,0.00774584581423716,0.14657775561014813,98.38317165049838,98.51651831849853
71.0,512,0.004134390244281998,0.07720325887203217,98.91322465579893,98.99656632329899
50.66666666666667,256,0.004322851805741064,0.11527934422095618,98.79987998799879,99.02323565689902
46.66666666666667,64,0.0018509042067126915,0.11957147717475891,98.86655332199885,99.01990199019902
76.0,256,0.0012861871207713893,0.1586400270462036,98.9132246557989,99.07990799079909
32.33333333333333,512,0.009593607672537845,0.13682886958122253,98.63319665299863,98.84321765509884
33.333333333333336,512,0.005923509671226233,0.12431939442952472,98.72987298729873,98.96656332299897
57.0,256,0.006182392867930582,0.12291980783144633,98.67653432009868,98.87322065539888
45.0,128,0.005549237782727634,0.08498415971795717,98.57985798579858,98.69653632029869
42.0,128,0.007025203912374402,0.20490179707606634,98.45317865119844,98.57319065239858
44.333333333333336,64,0.002832608267432836,0.11187041799227397,98.82321565489883,98.85988598859885
45.33333333333333,128,0.0034000149981057793,0.05826321244239807,98.85988598859886,98.87988798879887
44.333333333333336,256,0.00441262840580828,0.06312411526838939,98.85321865519884,98.96989698969895
29.000000000000004,256,0.008749228232466459,0.10264028857151666,98.43317665099843,98.61986198619861
29.666666666666668,256,0.007632506652159275,0.1991996243596077,98.46651331799846,98.54318765209854
30.666666666666668,64,0.003888525152085371,0.12491261586546898,98.66653331999865,98.72987298729873
83.0,512,0.002314201049657718,0.0751104031999906,98.96656332299897,99.13324665799914
59.66666666666666,256,0.00395220061070631,0.10159569730361304,98.88988898889889,99.04990499049906
41.66666666666667,256,0.004555713769790812,0.031365297113855675,98.82988298829883,98.95656232289898
49.333333333333336,256,0.0034158725499998702,0.08646549222369988,98.84321765509884,99.0965763242991
58.666666666666664,512,0.006196336913175242,0.09373102833827338,98.84988498849884,98.99323265659899
61.33333333333333,64,0.0010274490643540214,0.1286982794602712,98.98323165649899,99.07324065739907
56.33333333333333,512,0.0028259341741756062,0.1047896717985471,98.9098909890989,99.1065773243991
79.66666666666667,64,0.0004633745399507517,0.20485833287239075,98.87655432209888,99.11991199119912
53.666666666666664,256,0.003819085297070121,0.10175663977861404,98.9165583224989,99.07657432409908
13.333333333333334,64,0.009664216929793102,0.3084221879641215,97.51975197519752,97.63309664299763
60.33333333333333,128,0.0014619814015058488,0.08112994271020094,98.9032236556989,99.03323665699904
44.66666666666667,128,0.005594147504515553,0.11481266096234322,98.65319865319867,98.78987898789879
47.333333333333336,256,0.0026110108921035984,0.06794564922650655,98.87655432209888,99.04990499049904
35.666666666666664,128,0.006045683611902358,0.18175376454989117,98.55318865219857,98.67653432009868
45.333333333333336,256,0.005362542638232349,0.10971336315075557,98.74654132079874,98.94989498949896
37.0,64,0.0027571861702058104,0.07510421921809514,98.82988298829883,98.92989298929893
28.0,128,0.009706932385856857,0.25981199493010837,98.02646931359803,98.31983198319831
42.0,512,0.004094789801681464,0.10907028615474701,98.88655532219889,98.95656232289895
21.333333333333332,64,0.004763970199783704,0.13296514749526978,98.47984798479848,98.69986998699869
34.33333333333333,64,0.0038180049903436945,0.10479221989711127,98.65986598659865,98.83321665499884
39.0,512,0.007815807016423534,0.10923476020495096,98.7232056538987,98.88988898889889
34.0,128,0.0037422239382023993,0.2149464786052704,98.72653932059872,98.97656432309898
34.0,128,0.009343534214644698,0.1508587896823883,98.23649031569823,98.3998399839984
91.33333333333334,128,0.0011429503403125186,0.08963578566908836,98.96322965629895,99.09324265759909
70.0,512,0.0020116750047463484,0.0868132362763087,98.98323165649899,99.0965763242991
37.0,128,0.009442322071204514,0.2309703230857849,98.11981198119811,98.28316164949828
30.666666666666668,256,0.008517296158825014,0.13506413251161575,98.53985398539854,98.70987098709871
46.0,256,0.008880181101315325,0.13857613503932953,98.5065173183985,98.80654732139881
23.666666666666668,128,0.007705889032214048,0.11664273341496785,98.35316865019834,98.53318665199853
60.33333333333333,256,0.0024836436485853697,0.06993704723815124,98.94656132279894,99.0965763242991
96.0,128,0.0001415070125751439,0.15620996306339902,98.39650631729839,98.66986698669868
49.333333333333336,64,0.0038729723885473815,0.12465702245632808,98.65986598659865,98.91989198919893
14.666666666666668,512,1.360371491687662e-07,2.3059133688608804,9.674300763409676,9.760976097609761
